GeneID	GSM2069823	GSM2069824	GSM2069825	GSM2069826	GSM2069827	GSM2069828	GSM2069829	GSM2069830	GSM2069831	GSM2069832	GSM2069833	GSM2069834	GSM2069835	GSM2069836	GSM2069837	GSM2069838	GSM2069839	GSM2069840	GSM2069841	GSM2069842	GSM2069843	GSM2069844	GSM2069845	GSM2069846	GSM2069847	GSM2069848	GSM2069849	GSM2069850
57460	1444	650	3757	1905	7380	1989	436	224	257	92	204	257	842	3172	731	964	1622	1826	1494	2502	2396	78	1106	1425	2065	1552	2718	202
105369795	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1	1	1	1	1	0	0	6	18	3	12	1
552	647	2198	69	36	130	101	146	424	552	269	719	798	304	276	16	86	2083	2470	191	249	127	323	74	78	533	558	26	43
105369797	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0
283417	143	13	793	3	1196	539	127	2082	632	55	510	634	1619	255	223	411	2130	1855	88	49	38	157	367	168	1309	908	24	102
10329	2291	1081	1217	1760	2745	638	1101	3671	2402	2067	1509	2071	1375	1077	880	869	1614	1439	515	1905	2183	522	1687	833	700	1461	1107	761
104169670	187	126	115	143	267	93	140	414	192	235	179	230	159	100	157	136	159	251	96	198	193	72	176	109	91	138	156	96
113218505	14	21	18	12	19	9	20	28	24	21	30	30	21	24	4	24	19	34	46	34	40	14	24	8	18	22	35	34
57522	3591	2349	4798	1699	2882	2131	961	3130	706	1263	3800	1142	694	594	897	1547	3278	1215	834	2370	2352	145	859	1836	2671	3314	3082	2296
105369801	5	0	5	0	1	1	2	5	1	3	6	1	3	4	0	2	3	6	5	13	9	1	3	33	43	34	40	65
105369798	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	6	2	0	0	1	7	9	5	12
144577	850	501	663	365	926	3182	292	1036	972	458	601	286	445	297	151	334	564	356	246	783	780	348	483	335	230	419	424	559
115749	3	0	49	1	4	234	2	0	143	2	2	163	132	4	0	124	3	2	4	2	3	244	1	5	30	3	1	6
11260	12932	3382	6149	11793	8733	18876	2528	8269	10940	9252	5847	21729	5388	8282	1941	3475	6073	8816	3643	11498	8590	3505	11103	2751	2655	5132	3470	4418
29110	2827	1518	1518	1705	2972	4776	992	2941	1888	2218	2107	4063	2127	830	612	1540	2613	2943	848	1900	1983	1076	2054	346	847	1908	609	1793
105369803	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	20	0	2	2	0	0	0
107984521	0	15	4	18	15	13	4	14	5	6	0	2	49	12	2	11	3	23	3	13	13	1	0	2	0	8	1	1
105369804	5	10	8	8	7	11	1	6	0	3	0	5	8	18	1	2	19	5	3	46	46	6	4	8	4	23	27	21
283349	7263	10706	11994	14713	8708	54048	3270	10540	1597	4446	2976	7919	14471	5050	4370	7612	7130	11974	7002	23356	22671	979	7704	2713	702	12250	8587	5504
100500856	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0
693129	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0
2799	23743	14554	14451	20422	29416	145636	7945	184362	55204	43462	17763	21645	7779	11124	9571	14984	20980	16688	8801	18219	16989	2801	10546	9804	5912	16597	10735	21081
23329	155	55	42	53	126	2081	33	86	1019	76	230	162	38	99	48	38	139	179	41	86	102	76	163	70	123	319	38	95
400046	0	0	0	0	0	10	3	3	7	0	2	11	2	0	0	0	0	4	3	1	1	1	1	1	4	6	0	5
109729131	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984522	1	0	0	0	0	3	0	0	1	0	2	2	2	0	0	2	0	2	2	0	0	0	1	0	0	1	0	2
11197	7	1	0	4	0	141	1	6	315	0	6	37	0	6	0	0	0	1	0	0	0	0	5	5	407	2	0	0
23592	3065	1401	2373	2959	3452	2804	945	2655	2256	2602	2478	3723	1549	1219	503	1405	2037	1316	881	3409	3934	1181	2053	351	1103	2014	592	1431
253827	3786	662	1680	321	2397	2886	595	1985	2390	728	3605	3748	2256	1161	648	795	5032	2164	502	8679	7726	310	1805	1994	3037	2982	2264	1024
100507065	5238	44	13	3719	80	187	111	1606	96	156	67	3837	168	46	12	26	29	118	38	90	71	6	17	12	34	18	401	10
105369809	39	1	2	0	1	4	0	9	2	0	2	11	2	0	0	0	2	1	0	9	5	0	0	8	0	1	2	1
105369187	423	0	0	144	0	10	15	85	3	0	1	347	0	4	0	0	1	7	0	0	1	0	0	2	0	1	21	1
105369808	713	0	0	545	0	22	25	392	5	1	5	708	0	17	0	0	1	8	0	1	1	0	0	2	1	1	125	2
105369807	95	155	1	36	405	62	28	242	304	687	150	161	71	47	79	10	41	98	15	99	130	9	16	52	70	29	65	32
105369806	8	1	0	2	8	1	3	7	5	82	7	46	1	0	0	0	0	3	0	1	0	0	0	1	1	0	5	1
204010	47	9	35	0	5	49	15	45	101	5	238	91	21	20	3	4	10	9	14	166	144	1	18	16	401	18	13	58
8091	1549	205	9229	14	160	593	7155	4262	6023	1735	2829	28800	3138	353	422	1151	435	223	389	2315	2593	20	1028	125	5412	1391	144	336
100129940	29	329	187	2	20	39	273	877	97	45	221	49	18	24	3	258	330	13	154	1576	2491	7	585	39	1741	111	153	719
102464827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369810	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84298	4060	1512	2886	3860	3783	2341	1252	2889	3160	2172	3006	4571	1923	1618	705	1559	3494	2729	1262	2630	2311	1771	1095	2138	1819	9207	2371	2134
103625681	27	28	14	27	8	6	19	11	38	8	16	46	3	39	11	5	78	40	4	46	53	8	7	25	10	24	34	16
51643	7005	5456	4586	6785	7788	3040	3041	7520	4203	3990	9557	5063	4315	1557	2927	4616	7352	3966	3409	5434	4928	1915	4511	2082	2641	12434	4742	3319
11213	891	181	225	777	460	918	205	2775	2618	428	2156	919	284	627	76	595	1764	1032	134	817	785	460	914	92	1092	4648	164	400
102465249	8	7	2	3	5	11	3	21	22	5	25	13	4	7	1	2	27	8	4	6	11	2	11	0	10	63	1	10
92797	203	77	88	129	209	75	83	115	200	96	239	193	73	163	16	66	132	81	25	256	298	40	132	30	91	294	51	182
23426	146	18	232	1644	364	380	207	112	372	23	27	47	1345	438	16	54	95	107	54	35	45	285	94	68	39	91	128	156
105369811	4	1	8	53	17	10	5	0	8	0	1	4	34	17	1	1	5	2	1	2	1	7	2	1	2	0	5	6
102724421	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	27	0	0
55832	8253	3835	6703	9354	9544	11113	2904	7404	7211	7666	7269	15759	4365	4464	1467	4382	7477	6604	3194	11271	11853	4358	5284	1562	3842	29893	3685	5016
105369813	0	1	0	0	1	2	0	0	3	1	1	1	2	8	0	0	3	3	0	3	1	0	3	7	18	15	2	5
105369812	61	22	12	18	41	89	6	46	36	23	69	76	30	15	34	7	58	144	7	12	11	11	46	32	95	16	9	21
102724433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100507175	7	5	7	1	2	3	1	0	3	2	3	12	1	3	1	0	10	13	0	4	1	1	17	1	5	2	1	1
105369815	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8445	7644	1041	2655	5625	5813	2919	798	1662	3599	2794	2120	4385	3015	1157	594	1684	3414	3358	736	4490	4609	883	1873	1021	1260	11542	943	2128
105369816	175	18	15	131	139	66	28	76	33	100	44	67	101	27	6	38	101	98	22	66	73	16	51	30	167	548	43	117
101927901	4	0	1	3	4	2	1	5	2	2	9	2	10	1	2	0	8	7	3	11	10	1	0	5	38	41	4	5
107984531	1	0	0	0	2	1	0	5	0	0	0	2	0	2	0	5	0	0	2	0	0	0	4	3	0	10	1	7
107984526	5	0	4	0	0	1	0	1	0	0	2	1	2	2	1	14	4	1	5	10	2	0	1	6	1	2	14	180
101927922	3	0	0	2	0	220	1	16	0	0	1	2	1	0	2	6	2	1	1	0	1	0	1	1	0	0	0	3
100885789	8	8	8	0	1	31	1	71	0	2	1	3	24	0	5	23	76	5	1	6	2	0	7	0	7	2	29	63
3458	43	81	60	0	35	33	10	99	1	0	199	235	63	10	48	671	112	231	45	135	48	3	89	5	10	51	18	128
105369818	2	0	4	0	1	6	0	3	0	0	13	3	2	5	0	10	21	2	2	5	0	0	5	2	4	21	4	21
55801	0	1	1	0	0	3	1	9	0	0	4	0	1	0	3	17	5	2	0	4	0	9	0	1	57	16	4	2
50616	0	0	0	0	0	3	0	0	0	0	0	8	0	1	1	4	5	0	0	0	0	3	0	3	0	0	1	6
56890	849	462	818	606	1104	3012	323	1213	576	427	764	2209	794	252	164	685	878	917	295	882	1244	285	813	127	511	6290	391	768
105369819	50	4	3	3	5	15	7	25	16	6	20	9	15	7	3	41	21	10	12	14	15	22	10	2	53	85	8	102
100507195	66	28	6	2	5	4	4	29	1	5	15	9	21	5	8	58	63	17	11	22	8	14	12	4	71	75	8	253
5908	11848	5031	5837	8651	16446	4131	3518	14859	10126	11463	11334	16684	8628	3539	1395	5406	11873	9152	3131	9496	7977	3857	5960	2462	5134	67568	2799	6915
100379132	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	4	0	3
100507250	22	18	8	10	12	61	3	4	6	1	4	37	7	7	1	13	20	3	6	7	11	0	16	4	4	98	23	28
57122	2963	1431	4240	2381	4965	31375	963	3320	3195	3253	2291	10186	2182	1901	744	1228	2733	2500	1668	2872	3160	1538	2815	942	1293	28560	1904	2119
55508	1388	1022	1826	1593	3962	12753	513	1350	1937	2077	1150	2072	1029	873	352	920	1732	977	611	1601	1624	417	680	1021	1673	14463	2787	1253
105369820	7	4	3	4	8	145	6	7	11	4	12	9	10	10	0	14	6	11	5	23	74	4	8	5	23	54	16	15
100130075	1	6	0	0	1	5	0	4	0	0	1	0	3	0	0	0	0	0	0	3	5	0	0	0	4	6	0	0
4193	3821	3127	2839	4306	33902	87044	2480	7014	10332	3211	8376	6010	5168	1317	2241	4865	9075	12587	3020	8126	9214	2617	3663	1466	3528	57580	6524	4028
1368	2040	856	477	849	3061	3425	1013	4185	1546	2150	1778	3744	856	1193	395	1513	4359	4610	2986	2282	1627	1819	1344	1703	781	29850	2509	5097
107984471	3	0	0	46	1	1	0	1	3	0	4	9	3	4	1	0	3	8	0	3	3	5	0	0	0	14	3	2
11052	5436	2233	6198	7339	7084	4405	2330	6409	6449	3603	4851	9242	4169	2430	1329	3294	5474	4095	3035	7472	8925	2628	4438	1657	2372	11989	1913	3490
100302182	42	15	20	18	29	68	33	40	42	25	20	68	29	7	9	36	19	46	14	53	97	16	42	0	10	136	7	14
4069	29295	14144	13671	2643	5886	3822	3635	18260	2344	3705	48635	9562	5235	5837	3423	35331	33878	44237	3772	10718	5681	2504	24907	2088	5531	5802	1532	21953
8089	1054	1122	852	1320	1807	1399	495	1949	863	1116	946	2906	1322	481	283	662	909	1125	376	2089	1686	552	1017	165	290	12825	654	871
105369822	3	2	1	0	8	1	1	4	4	0	6	4	5	1	0	0	0	4	0	2	3	0	0	1	1	77	1	3
10818	2618	1381	1678	2080	4119	1751	816	2267	1881	1956	2010	2077	938	804	299	942	1936	1342	749	3198	4603	803	1746	374	900	13730	839	764
109623461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1
100500903	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
100500868	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
10576	12302	6240	12372	14506	24558	11745	4496	15015	13438	10283	9349	26191	8594	6639	2439	4863	9443	10079	7506	12008	10252	6247	9854	4221	4115	122674	9165	6346
376132	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369823	0	0	1	0	20	0	1	0	0	0	3	19	2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
144453	0	0	2	0	233	1	6	2	0	0	25	226	6	7	30	0	2	1	2	10	9	2	1	3	1	3	0	0
101928002	0	0	0	1	1	2	1	0	1	0	4	1	0	3	0	0	1	0	0	3	0	2	1	0	1	0	1	1
117177	1116	604	305	651	2812	68	227	431	535	109	1894	1652	263	354	87	118	196	242	44	1211	957	878	545	246	191	738	770	799
196446	3	4	2	0	13	1	7	3	6	1	15	1	5	13	0	0	5	2	2	6	2	17	4	11	13	1716	34	6
105369826	0	0	2	0	1	0	5	0	0	0	476	0	0	2	0	1	0	3	2	5	9	0	1	2	12	1	0	4
101928062	142	78	100	84	117	157	62	173	194	84	150	205	111	149	16	56	121	117	75	142	165	43	71	29	93	327	145	113
4848	4567	1756	4414	5075	7395	2869	1299	2954	5083	3274	6018	4478	1949	2443	742	2059	4234	2646	1872	5748	5563	2408	2342	2719	4365	14107	3139	3753
27345	396	226	147	342	1357	105	275	318	2074	122	3177	166	78	70	98	54	331	239	105	103	47	79	216	221	1003	39	100	153
105369827	0	1	0	16	125	0	11	32	1	0	3	8	1	25	1	0	2	1	0	1	1	0	0	8	2	38	0	29
5787	2889	672	858	559	4199	354	798	872	821	564	869	1796	533	1403	169	426	2753	1881	192	2934	3297	556	1357	373	684	770	144	510
105369828	262	55	97	70	508	19	91	183	110	52	74	136	23	171	10	18	217	108	5	238	251	69	112	22	41	131	14	57
5801	1175	47	19	72	1408	8	116	360	39	18	19	441	114	57	82	6	29	67	2	3156	4192	19	64	218	4	10	70	5
7103	18	360	524	0	73	2	1496	573	1	6	1	11	14	10	6	1	28	0	8	9	2	15	66	1	46	0	2	23
105369831	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369832	1	0	3	0	0	0	0	11	0	0	0	1	3	1	0	0	2	0	0	1	0	1	0	0	3	0	0	0
8549	83	16	98	2	6	2	9	51	163	6	21	164	2	4	0	1	13	3	0	4	0	38	0	15	5576	10	1	33
105369833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	1	0
196441	4911	1338	1424	3493	5632	2511	764	3011	3346	2045	2355	5263	2027	1324	233	1466	2528	1803	677	3156	5026	1159	2483	569	1856	1156	1188	3422
107984529	2	1	5	0	8	3	7	12	9	27	0	16	5	45	1	2	3	5	0	16	20	2	0	50	80	29	34	55
83591	592	357	309	215	429	327	99	257	914	577	841	666	255	128	43	161	280	273	103	157	220	174	356	66	280	93	66	206
55266	2269	1207	1165	2593	6235	2444	684	3227	1350	2732	3064	4819	1347	828	456	1442	2644	1880	1034	2469	2371	1984	1835	856	1306	1791	1637	2399
107984530	2	1	0	0	0	0	0	0	0	1	1	4	0	2	0	2	0	0	1	0	0	8	0	0	0	0	0	2
23011	4550	2421	2145	3254	9130	4131	1951	4416	3429	4592	5961	10772	1792	2029	1121	2328	3734	3045	1610	5120	4950	2821	2788	1551	2515	2941	2488	3365
64786	4645	2471	2132	3385	7018	3914	1351	6936	3120	3120	4008	4891	3756	1520	595	2237	3494	2953	998	5191	5252	1251	2546	369	1850	2049	1129	2296
729633	6	3	7	0	8	9	7	9	2	3	7	3	16	103	4	4	6	13	41	59	16	9	1	51	191	38	120	110
121278	0	0	0	1	0	0	24	26	0	0	0	1	1	4	0	0	2	1	0	0	1	0	0	2	0	0	0	6
29953	106	37	4	0	3	1	233	140	8	3	47	4528	0	13	0	2	46	28	4	11	1	3	3	7	64	0	1	120
283392	32	16	2	0	3	0	108	56	4	0	32	1262	0	2	0	1	95	25	4	42	2	1	2	6	40	0	0	85
105369838	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0
101928137	0	0	2	2	9	0	0	0	6	0	7	2	0	1	0	0	0	1	0	2	1	0	2	0	0	0	0	2
105369839	1	0	0	0	5	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
105369840	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369841	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507377	0	0	4	75	30	0	0	0	0	0	0	1595	1	0	0	0	1	1	0	0	0	0	0	3	0	0	1	0
107987178	0	0	4	0	71	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0	4	0	0	1	0
552889	9383	4283	12603	8868	12465	2544	3445	7040	7080	5311	9729	10573	3145	3983	2543	4513	8381	3986	4482	10608	11815	2724	4812	2027	4708	5599	6590	5377
101929967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369842	0	1	86	1	0	0	549	27	0	0	0	1	0	5	0	47	242	0	0	0	1	0	0	1	0	4	0	0
105369843	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3747	0	28	17	1	53	0	427	10	0	0	0	0	0	12	2	0	28	0	1	0	0	1	0	0	0	3	1	2
100130268	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
107983975	0	2	0	0	5	0	0	2	1	1	0	3	1	2	0	0	1	0	0	0	1	0	1	0	1	0	0	1
84698	131	192	67	73	435	99	113	220	247	199	220	180	132	42	20	108	168	94	16	106	174	21	290	17	130	61	62	64
256710	50	33	15	23	42	39	38	153	50	74	56	47	47	18	27	44	42	25	9	33	54	7	81	7	38	19	31	26
144321	69	39	54	15	176	10	28	369	63	98	226	80	69	38	20	16	26	38	35	12	33	17	81	9	81	9	39	34
11010	2842	977	1041	1042	2753	675	822	2538	2616	2169	4388	15357	1278	880	296	1454	3854	2594	374	2447	2275	1116	2108	499	1687	1469	789	2832
11103	4426	1970	2097	3178	6471	1796	1408	4689	5311	6063	4237	8774	2087	1502	692	2013	3711	2724	1043	5853	6520	1786	2875	835	2238	3810	1744	2982
105369844	299	6	63	1162	228	25	719	1204	51	599	80	1490	44	37	4	15	22	51	0	3	4	8	159	41	7	26	22	15
107984533	2	0	0	3	0	0	1	3	0	1	0	6	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	1
105369846	3	0	1	27	8	1	21	12	2	94	3	60	2	6	0	0	3	1	0	0	0	0	6	1	2	1	0	4
105369847	0	0	9	1	1	0	0	0	1	3	0	0	4	1	0	0	3	5	2	1	2	0	6	0	3	0	0	0
22822	43175	8426	20534	39490	24411	14603	10514	32509	25328	57260	26098	46873	10422	11523	6482	10969	16478	12603	6123	13245	14333	3010	20698	5794	8293	19756	15787	6791
4673	29139	30822	33855	42480	46376	17674	12206	30210	24555	28868	19782	83217	36318	40424	12214	15063	23760	36898	27309	52927	54311	8230	30720	16089	22230	19235	31367	38678
105369848	0	6	2	3	122	53	5	52	6	60	20	1118	10	27	1	0	7	8	4	13	13	6	29	55	0	15	39	2
79738	1804	854	1151	1685	1507	971	502	1601	2147	2620	1669	2943	1235	529	243	733	1401	748	357	1259	1779	359	1379	91	550	780	406	452
114882	7991	2003	3736	4836	6686	4038	2350	6444	5629	9941	5491	14295	4089	2487	838	3554	5758	5422	1919	11180	12725	2473	5592	710	2423	4072	1467	4201
105369850	36	6	23	45	20	12	20	51	79	59	20	21	20	18	7	25	29	37	3	20	26	5	17	11	14	21	37	38
105369851	0	0	0	0	1	0	2	0	1	0	4	3	1	0	0	2	8	1	0	0	0	0	0	0	2	2	0	0
23390	2008	1557	2137	1271	2753	1299	952	2708	1854	2152	3361	3791	1541	596	295	1510	2753	2394	897	2701	3963	656	1742	195	1113	1351	584	1234
1466	480	269	1141	46	251	1614	1273	275	1291	255	4935	1160	10448	455	441	154	1162	783	142	95	31	729	565	700	1212	159	170	894
144455	516	105	593	462	1081	442	419	538	1143	631	497	13965	363	370	529	245	563	1234	165	1944	1624	149	727	270	165	862	289	231
105369853	0	0	2	0	0	0	0	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
105369854	0	0	1	0	1	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	2	0	0	1	1	0	0	0
105369855	0	0	3	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0
105369856	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2
89795	2587	89	770	313	380	440	489	1139	565	791	1033	2930	499	104	264	728	429	261	139	1327	2574	368	121	122	145	698	268	447
105369860	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369859	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	1
6857	47	9	665	22	34	2	182	152	1285	2703	643	2842	45	10	3	9	92	24	4	7	8	4	10	31	119	7	3	102
105369863	0	0	12	0	3	0	4	0	2	13	0	4	4	2	0	1	1	0	0	0	1	0	0	0	11	0	2	1
100302136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5074	2276	790	1295	2160	2108	533	714	485	2784	2409	967	4491	328	257	362	466	1558	962	248	5036	6166	2948	1740	576	505	1456	1666	1803
105369864	1	0	1	1	1	0	2	0	0	4	0	2	0	3	0	3	3	0	0	4	6	1	0	3	2	1	0	5
4659	6635	2283	4970	5058	5365	1913	1195	4621	4878	5733	6637	11038	2416	2564	607	3026	6401	3591	1269	7018	7354	1639	3733	2019	7654	6042	3302	8544
105369865	14	9	57	21	29	13	13	35	63	45	42	62	8	16	2	11	44	12	6	38	66	9	67	18	25	46	39	39
283310	12	1	84	4	16	2	7	89	450	21	123	65	110	8	0	12	43	75	6	41	30	5	33	8	11	11	11	25
374462	3	0	1	0	1	0	0	1	1	0	0	7	4	3	0	3	7	4	0	2	0	0	16	0	0	0	0	5
105369867	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4618	0	0	4	0	0	0	0	1	0	0	2	1	13	1	144	1	4	0	0	0	0	0	0	0	0	0	1	0
4617	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
101928420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8825	217	462	867	20	121	25	37	89	125	43	128	104	64	132	12	31	467	349	65	72	35	54	187	49	95	57	16	248
693202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369869	3	13	57	1	7	0	1	0	3	1	10	2	2	11	0	0	25	6	0	2	2	1	3	5	7	2	0	13
693203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79611	266	908	47	10	3542	46	1285	255	5811	1244	5527	277	61	139	53	43	1167	87	29	176	65	62	239	20	1683	28	7	406
107984535	0	0	0	0	0	0	2	0	1	4	3	1	0	4	0	0	0	0	0	1	0	0	0	0	63	1	0	5
100616133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8499	65	3	4	7	60	41	17	17	89	87	533	26	28	11	3	4	76	94	2	6	6	20	17	10	235	13	2	52
102724663	1	1	1	1	0	0	5	0	4	1	16	0	1	1	0	0	0	1	0	0	0	0	0	1	17	0	0	0
105369872	1	0	0	0	1	1	2	0	1	0	3	0	0	1	0	0	2	2	0	1	0	0	0	0	7	0	0	0
101928449	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105369873	2	0	0	1	0	0	1	7	0	0	1	0	22	0	1	1	1	0	1	0	2	0	1	0	0	0	0	0
29080	2274	1068	1031	1912	1093	759	575	1558	2040	1247	1203	2186	1186	1555	279	814	1194	1464	664	1824	1500	798	1041	932	1533	2520	1707	2021
84190	328	259	205	217	452	155	88	347	221	479	351	263	165	165	50	288	362	211	104	421	551	170	247	97	433	332	247	488
107987180	2	1	0	0	8	0	1	0	1	0	2	0	2	3	0	1	1	0	0	1	1	0	6	0	4	0	0	1
107984487	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
160335	2074	229	553	331	1597	31	1084	2703	9067	11544	6877	210	90	270	49	272	1269	472	118	1973	2739	583	656	334	2028	425	405	272
105369874	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984536	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
55117	16098	1104	5389	15421	5506	2476	4453	7838	6031	13423	1309	8	1008	4284	1955	1751	249	3313	2377	19089	29811	97	3166	481	95	1384	3294	843
102724680	444	1	138	2211	101	8	567	87	14	232	9	0	54	392	129	8	24	242	213	167	237	0	93	63	2	92	322	156
144448	13	3	4	50	4	0	33	58	15	35	14	0	1	19	10	0	5	30	2	63	167	0	5	3	2	0	5	5
84125	0	1	11	88	9	2	61	163	69	8	89	2	0	48	0	2	18	42	0	2	0	1	31	10	186	16	39	76
8092	4	0	932	2055	1531	643	348	2427	1288	3509	1297	5	292	1044	431	665	1099	860	543	704	890	2	402	222	293	1015	727	223
105369876	0	0	447	0	0	0	0	10	1	6	5	0	0	3	0	2	12	0	0	1	0	0	1	2	0	0	0	0
107984537	0	2	2	0	16	0	2	0	0	2	3	0	1	10	0	2	0	12	0	0	2	0	5	2	1	16	0	22
9182	153	55	74	11	54	13	21	103	1205	187	75	100	42	27	8	40	455	45	11	56	30	145	467	3	782	16	1	31
4922	1	26	58	1	13	5	0	32	233	15110	2	91	8	276	13	3	336	2	0	0	0	3	11	1	10	2	0	108
25834	10	2	31	9	0	1	30	10	2	1	259	20	0	19	0	2	18	3	1	2	0	0	1	1	908	0	0	2
105369877	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	192	0	0	1
113839519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369878	0	0	33	3	2	0	13	0	0	1	38	0	0	2	0	0	4	0	0	0	0	0	0	0	87	0	0	0
105369879	0	0	30	2	0	0	6	0	1	2	48	0	0	0	0	0	4	0	0	0	0	0	0	1	135	0	0	0
107984478	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
105369880	2	1	1	2	1	0	8	61	10	23	1	0	0	4	0	0	0	0	0	0	0	0	5	0	3	0	2	0
105369881	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3
110806294	0	0	1	0	0	0	0	6	0	1	21	0	0	0	0	0	3	0	0	0	0	0	0	0	30	1	0	0
400058	2	0	94	26	4	3	0	317	3	30	635	0	112	10	1	1	98	1	2	1	0	1	1	4	803	135	3	1
160419	0	1	0	0	1	0	21	3	1	1	0	20	2	17	0	2	2	14	1	1	1	0	1	4	2	0	4	7
107984542	7	3	1	1	2	1	1	10	6	0	2	3	4	2	1	1	1	2	0	3	2	3	1	3	1	1	0	2
